Date,BEDOK CANAL (mm),BEDOK RESERVOIR (mm),EAST COAST LAGOON (mm),GEYLANG RIVER (mm),JURONG LAKE (mm),KALLANG BASIN (mm),KALLANG RIVER (mm),KRANJI RESERVOIR (mm),LAKE LITTLE GUILIN (mm),LOWER PEIRCE RESERVOIR (mm),LOWER SELETAR RESERVOIR (mm),MACRITCHIE RESERVOIR (mm),MARINA BAY (mm),MURAI RESERVOIR (mm),PANDAN RESERVOIR (mm),PELTON CANAL (mm),POYAN RESERVOIR (mm),ROCHOR CANAL (mm),ROCHOR RIVER (mm),SARIMBUN RESERVOIR (mm),SIGLAP CANAL (mm),SINGAPORE RIVER (mm),SUNGEI API API (mm),SUNGEI BEDOK (mm),SUNGEI BERIH (mm),SUNGEI BULOH WETLAND RESERVE (mm),SUNGEI CHANGI (mm),SUNGEI HALUS (mm),SUNGEI JURONG (mm),SUNGEI KANGKAR (mm),SUNGEI KETAPANG (mm),SUNGEI KHATIB BONGSU (mm),SUNGEI LANCHAR (mm),SUNGEI LOYANG (mm),SUNGEI MANDAI (mm),SUNGEI MANDAI KECHIL (mm),SUNGEI PANDAN (mm),SUNGEI PANG SUA (mm),SUNGEI PENG SIANG (mm),SUNGEI PINANG (mm),SUNGEI PUNGGOL (mm),SUNGEI SELARANG (mm),SUNGEI SELETAR (mm),SUNGEI SEMBAWANG (mm),SUNGEI SERANGOON (mm),SUNGEI SIMPANG (mm),SUNGEI TAMPINES (mm),SUNGEI TENGAH (mm),SUNGEI THO PEK KONG (mm),SUNGEI ULU PANDAN (mm),SUNGEI WHAMPOA (mm),TAMPINES QUARRY PARK (mm),TENGEH RESERVOIR (mm),ULU PANDAN CANAL (mm),UPPER PEIRCE RESERVOIR (mm),UPPER SELETAR RESERVOIR (mm),YISHUN POND (mm)
14/2/2015,0,0,0,0.00100708,0.00103411,9.86E-05,0,0,0,0.058057148,0.000615334,0.016305923,0,0.000141144,0.05966498,0,0.000305176,0,2.39E-05,0.000407374,0,0,0,0,0,0,0,0,0.001170131,0,0,0,9.41E-05,0,0,0.000286865,0.050859723,0,0,0,0,0,0.002569025,0,0,0,0,0.000528364,0,0.000343724,0,0,0,0.026319003,0.01218549,8.14E-05,0
15/2/2015,0,0,0,0.000372993,0.967367113,0.00202355,0,0.021631312,4.174487114,0.007497152,0,0.03828907,0.175281346,0.237182617,1.226001978,8.65E-05,1.314672351,0,0,0.260359645,0.000785828,0.221345454,0,0,0.900945306,0,0,0,1.093085647,0.18746087,0,0,0.486991882,0,0.025124943,0.016183471,1.5631423,1.146276116,1.936968327,0,0,0,0,0,0,0,0,1.008748055,0.858782113,2.733555794,0,0,0.503339767,0.903874457,0.174147666,0.239240378,0
16/2/2015,0.034985352,0.108174093,0,0.179063588,8.54E-05,0.559549212,2.877685547,0.021450467,0.037973024,0.06818644,0.161036894,0.065369606,0.075805664,0.011806488,0,0.626370728,0.046912864,0.865226746,0.936841905,0.045711074,0.02923584,0.086911157,0.002048658,0,0.002111098,0.717192292,0,0.36293754,0,0.068797573,0,0.685505092,0,0,0.651485682,0.802716076,0,0.075184539,0.032534949,0.205358893,0.394168437,0,0.563276827,3.750582933,0.170038223,1.123618722,0,0.072610885,0.000730242,0.002637361,2.346685886,0.253256649,0.040603638,0.189849854,0.173710361,0.000119164,0.59211123
17/2/2015,0,0,0,0.000247531,0.00516183,0.004213773,0.005698756,0,0.049349975,0,0,0,0.003162202,0.003204346,0.00332953,0.013539632,0.0066031,0.007808685,0.006530762,0.020529104,0,0.021844773,0.000114109,0,0.000692929,0.007799231,0.000582886,0.006916247,0.047017995,0.010881473,0,0,0.000106812,0,0,0.004812622,0,0,0,0.002321777,0.000132243,0.001755487,0,0,0.012086868,0,0,8.75E-05,0.000540597,8.35E-05,0.006790161,7.41E-05,0.018760681,0.000220048,0,0.003127325,0
18/2/2015,0,0.000141866,0.14741917,0,1.543722153,0.010469877,0.029242264,0.76167804,0.560833752,0.407422394,0.168493152,0.749562263,0.000168573,8.363376617,3.992744207,0,2.433788776,0.044754028,0.021908967,25.05842972,0,0.002769833,0.071681812,0,1.349964857,8.591088295,0.002127075,0.100952148,2.130883694,6.326566219,0.017283473,0.725406051,7.370941162,0.022967998,0.03217271,0.298608392,5.142906666,0.297944903,4.261628628,0.224819332,0.886969686,0.009256999,0.416620433,0.277301013,0.087366104,0.688105524,0.011564556,5.953863621,0.798021615,3.34063077,0.041769408,0.001961844,5.435531616,3.154427052,0.981657147,17.17405701,0.718859851
19/2/2015,1.797808886,8.220911026,3.246511459,17.7131176,15.07972717,21.81236076,39.06975174,27.96184921,16.78152847,37.50285721,32.2663765,19.61092186,13.74973869,9.677112579,13.38626671,17.76259613,4.554427147,23.56561661,25.38817215,7.853309631,11.1526413,12.32332039,1.189930797,1.12622714,7.969329834,13.83628559,0.148260504,1.188026786,14.19639397,18.17101669,1.400418043,17.79226494,16.40400887,1.100705624,37.52357864,46.379776,13.56100941,32.25989151,16.27896309,5.765981674,11.28793716,1.766374826,24.09139824,1.815008521,4.708868027,11.4167881,0.742759287,13.9856987,7.436828613,11.60091686,35.01541901,10.59255981,3.163360596,11.84168148,29.06537819,18.68152237,23.83647728
20/2/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/2/2015,0,0,0,0,1.035920024,0,0.000311601,0.04087773,0.059918214,0,0.00055679,0.001374245,0.005702428,0.005786896,0.471910119,0,0.015436243,0.000282288,0,0.002374694,0,0.022516159,0,0,0.005263384,0,0,0,1.231994629,0.000859187,0,0,0.137390137,0,0.000280044,0.00078125,0.076349169,0.007615034,0.013422916,0.000776367,0.000247531,0,0,0.000119019,0.0014534,0,0,0.017876012,0.019716535,0.005403217,0.000219727,0,0.108613968,0.000880191,0.000367647,0.041579474,4.27E-05
22/2/2015,0,0,0,0.001556396,0.145819962,0.003892165,0.052981727,0.082817927,0.104885861,0.122366585,0.003192512,1.425377846,0,0.105110168,0.169245511,0.004987081,0.363977492,0.015117645,0.009343687,0.406698525,0,0.000238328,0,0.006302683,0.414180994,0.339397937,0.011315918,0,0.183312982,0.690964937,0.01562921,0,0.337209076,0,0.35586369,0.563977063,0.185017899,0.781580329,0.395523876,0.006384277,0.409796834,0.001743862,0.020133279,0.453747571,0.001102448,0.048773516,0,0.629443705,0.561139762,0.173526168,0.043511964,0,0.204862595,0.125130102,0.074493051,0.735627651,0.000305176
23/2/2015,0.103875734,1.461142063,0.303270847,0.728369832,1.018387318,0.752967238,0.657730877,5.34302187,2.561041355,1.28021872,0.088657923,0.48901844,0.740123928,5.250091553,1.610939503,1.007781982,1.194873333,1.243682861,0.87826407,8.125677109,1.836410522,1.253914952,0.112554133,0.05134663,1.778970122,0.041968305,0.040344238,0.010873895,1.775857925,6.05151701,0.028623383,0.056325812,1.508928895,0.033012979,3.455426455,0.611972034,0.951078892,0.607849121,4.711467743,0.191831052,0.003278944,0.011744908,0.466100514,0.635498047,1.257806778,1.385147929,0.028387772,3.949342728,1.861659408,0.88828963,0.495886236,2.774893522,0.153394699,0.717537344,1.575570107,0.440211713,0.022421265
24/2/2015,0,0,0,0.000315348,0.130025804,1.118375301,0.005056281,0.081540711,11.47579956,0,0,0.000652313,1.594680071,0.730854034,2.425307989,0,0.543999016,0.314716339,0.753776193,0.810369432,0,1.165896416,0,0,1.063652515,0.016898777,0,0,0.501470089,1.335729361,0,0,0.010388692,0,6.82E-05,0,4.190365791,0.233908266,0.044306707,0,0.000376383,0,0,0,0,0,0,0.101295583,0.643502355,24.10230827,0.034878541,0,0.062231064,14.00755215,0.6634866,0.015113467,0
25/2/2015,0,0,0,0,0.100387134,0,0,0.285895467,0.027947998,9.16E-05,0.002405284,0.026713371,0,0.009548187,0.495688915,0,0.118288957,0,0,0.009596714,0,0,0,0,0.23638019,0.398164183,0,0,0.119890489,0.081785545,0,0.000465795,0.103485107,0,0.189840883,0.231903076,0.819071472,0.087057672,0.088608593,0,0,0,0.003631592,0,0,0.001302619,0,0.059594911,0.372972757,0.951586246,0,0,0.026922226,0.863867521,0.086554311,0.143104196,0.007266236
26/2/2015,0.023394775,0.014988255,0.530064642,0.105638295,1.047011018,0.740640521,0.115057692,2.123494387,3.871725559,2.555814028,0.485680401,3.363207817,0.535917759,4.376060486,2.419910669,0.232729599,0.472215444,0.254623413,0.459735364,1.303605914,0.019798279,0.353251129,0.02777365,0.040103309,0.6461128,0.959817648,0,0.052114386,0.973777533,4.819722652,0.028577082,1.137788415,0.069066368,0.001481276,0.99666822,0.417651355,3.906648159,0.09942627,1.32923007,0.383818358,0.960177958,0,0.285661191,0.330911249,0.265394211,0.55947715,0.02816933,1.587365866,0.456634521,4.032017708,0.102722168,0.027579172,0.010448456,1.987290263,1.435948253,0.053272065,0.956729114
27/2/2015,0.383105457,3.760719061,1.146494031,0.523790121,0.040900528,0.005467341,0.646063566,3.110677004,0.109774783,0.580064118,4.301822662,0.274518967,0,0,0,2.848775148,0,0.002597809,0.025661303,0.010560501,5.301322937,0,0.071180262,0.042069286,0,0.219025984,0.012313843,0.372722417,0,0.138556063,0.027735217,0.491673529,0,0.019770695,7.400340557,5.433190823,0,3.633745909,2.730407715,0.106157228,0.644337952,0.015601749,1.757765293,0.760348499,0.401050568,1.737073421,0.00801488,0.931248903,0,0,0.19234924,3.794773579,0,0,0.104063503,0,0.463986218
28/2/2015,0,0.009366422,0.105224609,4.507381916,6.75666523,11.57255459,13.21857929,2.933632135,7.24418354,4.75744772,1.658762455,6.252163887,9.081066132,0.352527618,13.61544132,9.814941406,3.474043131,14.84824753,13.05082417,0.65503639,1.433807373,11.58721066,0.050181512,0,1.655492425,2.014356613,0.587963879,0.119018555,9.019986153,0.877322495,0,0.446118802,0.825200379,0.18821834,4.636036396,5.343935966,16.51484108,15.16772079,5.822681427,0.029785156,0.044728596,0.191237673,6.179751396,2.832009792,0.118741989,0.874053955,0.002993935,3.188801765,1.835069895,18.89776039,13.76274395,0.000422886,2.569612503,16.63648987,8.298054695,0.171296626,0.610803246
1/3/2015,0.015759278,0.019211227,0,0.14338176,0.965061724,0.326002866,1.102648258,1.440056682,1.511285424,1.72755301,0.361442715,1.16856575,0.173938572,0.190769196,3.807754278,1.047554016,0.047506828,1.034088135,0.509765625,3.504904032,0.000793457,0.337582529,0.881692648,0.015792044,0.00372494,0.232923418,0.027716065,1.661527991,0.929185271,0.079782337,0.009942416,0.001721834,0.210428879,0.463374197,0.018482881,0.38962096,5.791134834,0.680577874,1.093359709,0.021086426,0.001220703,0.116141185,0.928330839,0.94580996,0.044607162,0.023023104,0.445203274,0.371922731,0.037695747,5.420705795,0.868164063,0.072605677,0.018383026,1.652905941,0.29552719,0.162809819,0.046694946
2/3/2015,0.050219726,0.120843008,4.029348373,1.292412639,12.89681721,13.5062561,6.484857082,3.631469727,7.91569519,1.733112335,4.779034138,4.02269268,15.20640945,4.979263306,9.609850883,1.461987853,11.44383621,16.31695175,12.68450642,2.964417934,0.589378357,16.6305809,0.337152898,0.051867034,4.750499249,4.776948452,1.42402041,1.397216797,16.43840408,7.939542294,0.025944151,4.619220734,8.502766609,0.136627197,3.519660473,3.60093379,6.447907925,1.883275628,5.005926609,0.533095717,4.342403889,0.332641602,5.088403702,4.98574543,0.245733261,2.563084602,0.056736995,9.27011013,9.079808235,5.798419952,9.363473892,0.201036721,29.11058807,2.088666439,2.406425953,7.312383652,4.10006094
3/3/2015,17.36893272,13.18631935,7.728702068,3.661451578,12.81795502,2.827106237,0.921887875,11.67169189,5.926199436,3.630406618,8.489741325,1.932752609,4.105817318,12.38191605,16.32255363,5.102124691,17.10904694,0.66437149,1.491394043,19.84523964,2.817726135,2.648303747,35.74315643,12.74330521,8.868641853,21.71312904,1.192971826,30.76297569,16.48186684,6.991498947,13.3366127,31.99471283,6.273226261,9.928797722,10.81080532,19.76935768,14.36158371,12.58530521,9.070849419,12.10685062,12.30910206,2.116129637,3.753484488,13.81029701,11.02786827,40.71720886,34.30575562,4.094674587,6.477855206,3.215512037,0.803198218,12.5441637,19.2743988,2.198489428,4.510790825,4.285074711,20.6398468
4/3/2015,10.41787148,21.71465302,30.37471008,18.67655182,0.341333002,13.50433826,6.503989697,24.90927505,0.343472302,12.42475891,20.65089798,2.823246002,18.01647949,1.163505554,0.723778546,11.40420532,0.836725891,12.32115936,12.29572868,4.056367874,54.76333618,19.55962753,0.198512867,15.06862926,0.091421686,50.13089752,0.003024292,0.762248814,0.237004742,7.603836536,14.74610806,5.941126823,1.56254065,0.651766241,16.89159775,30.97425461,0.648716509,8.259981155,11.10306263,12.86524868,4.848527908,0.284287214,24.68263054,22.11679649,17.13430786,1.620454431,1.046210051,5.90874052,0.043770928,0.116390832,8.14302063,16.20516968,3.015537262,0.086774327,3.600759745,0.817943752,13.29337502
5/3/2015,2.02848506,0.505295217,5.401916504,5.522348881,22.76799202,18.78124237,6.626150131,21.23406601,16.82765198,1.869649291,3.724162102,2.389167786,20.00303459,27.21661758,30.54009819,3.115648985,34.01933289,12.88874435,13.8597517,29.2552948,0.929779053,15.12671471,9.41692543,5.103913784,30.79556084,32.61314011,2.274432421,14.02138805,39.21022415,18.69165421,4.640692234,13.88111591,57.72039795,6.011662483,11.60774899,15.18636513,24.46941757,9.120921135,13.25620937,6.064128399,5.590939045,2.227908134,4.491957188,12.4158144,5.970527649,32.31321335,4.064099789,16.22777176,26.63954544,10.42017841,9.4939394,0.563602984,17.97053337,8.892698288,2.499699116,37.54455566,7.435299873
6/3/2015,52.40198898,60.80419922,40.33044434,21.78255463,39.70150757,22.88503647,20.07655144,72.17541504,39.85439301,38.53712082,27.58936119,34.59553528,33.66684723,61.59101486,28.77224731,24.52720833,28.38768578,28.97626495,21.03750801,73.12556458,49.10858154,37.6960144,17.2744503,38.66459656,43.40021133,82.94686127,1.792236328,22.78897667,39.85102081,95.67838287,31.01203156,23.88011742,55.16644287,6.033905029,58.46368408,54.40505219,22.74534416,48.70265579,94.41417694,70.51032257,57.65310287,1.917817593,27.1246891,52.80237961,70.00826263,34.74435425,22.90641975,89.01855469,47.64337158,32.86676788,19.61222458,60.95232391,22.00012207,49.22435379,38.15680695,50.32425308,21.58142662
7/3/2015,0.048101805,0.029352961,0.015027498,0.041920979,1.263148665,0.04368474,0.031808954,1.171323419,1.176626563,0.08599472,0.229885802,0.081419945,0.025588263,0.428138733,0.275319636,0.071896873,0.192283913,0.054191589,0.054660965,0.663372636,0.009056091,0.042108446,0.783054531,0.06556461,0.176282093,1.171362877,4.5970397,0.831864178,0.719360352,0.222385511,0.041160848,1.53024447,2.235087156,1.0530231,9.322854042,7.752725124,0.094026111,3.932868481,1.02545321,0.118208006,0.638458252,1.76368928,0.0852134,11.24195862,0.145000458,4.065442562,0.939106166,0.345530957,0.128156394,0.022599069,0.04425659,0.062050957,0.302303314,0.000608745,0.158131316,0.185360864,0.996444702
8/3/2015,22.76856041,22.45706749,74.28798676,48.99139786,8.859825134,74.84916687,24.41174316,6.573604107,7.007754326,36.03360367,108.3525391,18.69773102,133.8026733,1.581073761,7.989235401,24.85012054,2.569707155,38.76815796,39.32394028,0.338177353,34.97951508,129.1082764,27.03591347,26.81193542,1.31338501,1.027054548,15.70683575,33.49222946,7.674237728,3.411807299,25.74482918,153.3734741,12.49416828,21.99893951,20.82356834,12.61343956,10.31053829,8.954170227,8.257455826,74.68349457,86.95881653,22.72091293,67.34797668,54.38092041,63.66646957,128.8136597,18.03023148,9.608486176,2.323179007,11.63019753,20.04771805,23.4642601,8.74023056,8.324913025,16.10865784,26.59927559,124.3543549
9/3/2015,0.228625491,0.000313424,5.392770767,0.011657715,25.04807854,0.403409511,0.018259149,1.36921978,16.04958534,3.143342257,2.707223177,1.021321297,0.768031538,18.9595871,6.656048298,0.014328003,56.51926041,0.307197571,0.267410934,11.66925049,0.000595093,0.612450004,0.141062856,6.25727272,69.62931824,2.010304213,0.00123291,0.086249098,14.48181534,22.27023315,8.168275833,0.408749223,54.35284042,0.008706899,4.093100071,0.183099359,2.682358503,23.37087059,7.25542593,0.1547461,0.004024929,0.092793785,2.465232134,0.045156859,0.354335785,0.023272062,0.014420358,9.49497509,76.40169525,0.976559281,0.058770753,0.019718716,61.88276291,3.82999301,2.239742517,54.86998749,0.841238379
10/3/2015,1.210534692,1.357540607,2.429591179,3.5643785,44.08639526,3.754680872,9.09227562,0.04599338,15.53480816,4.482701778,4.995131969,4.854200363,2.814185619,0.031990051,26.10508347,4.122850895,14.93878269,6.756996155,4.738400459,0.044038996,2.620819092,4.720296383,0.170266852,2.751117945,1.319483161,0.032409668,0.273193359,0.504150391,64.35617828,0.011901855,10.27620888,2.311677694,17.20977783,0.610149682,0.241110414,0.083499148,4.926380157,0.244779706,0.055456866,11.04986858,14.55477238,1.070173025,1.388755083,1.853225708,8.862236023,2.370224714,0.843342006,0.067594156,2.297775269,1.080193758,7.468041897,1.292820573,38.56400681,2.090503931,1.654138207,5.918718815,1.962152123
11/3/2015,13.27435303,13.65956593,15.28042793,26.70903778,19.75314522,17.78816986,8.01424408,99.57450867,14.78463459,3.639539003,1.052914977,4.214170456,13.08405972,45.67578125,6.104067326,8.713679314,21.31144905,14.06938934,19.90473175,52.29115295,14.48349762,10.27032757,14.43895912,10.6939764,37.21198273,13.79095459,5.352063179,9.245316505,11.5510397,86.32289124,10.60755825,0.016864978,19.79492188,9.960738182,58.186306,29.20842934,4.141497135,43.03860474,93.09674072,5.286806583,1.463338256,3.592889786,0.427714944,0.202865601,7.025245667,0.002002917,14.05420208,87.55858612,38.59098053,3.796768904,11.90946674,14.77414417,14.23769951,4.000054836,2.033185959,22.90738869,0.022503663
12/3/2015,2.197314501,0.919746995,11.11996937,0.919101298,0.593812764,0.075232871,0.062461451,0.026536729,0.103781126,0.103514351,0,0.201099396,0.034365699,0.003189087,0.305695206,0.220835373,0.237041339,0.052787781,0.116656758,0,1.688842773,0.062395368,0,6.251259327,0.836878181,0,0.030386353,0,0.568945289,0.003327199,16.61990166,0,1.152104735,0.190655053,0.041489545,0,0.174883157,1.201107264,0.375380665,0,0,0.344496965,0.024125533,0,4.20E-05,0,0.426703215,0.688608646,1.080841064,0.080081336,0.088458255,0.223406106,0.008281708,0.000327662,0.18130672,0.62431407,0
13/3/2015,0,0,0,0,0,0,0,0,0,0.001686096,0.001241879,0.01493454,0,0,0.003741829,0,0,0,0,0,0,0,0,0,0,0,0,0.000722785,0,0,0,0.003726357,0,0,0,0,0.007193429,0,0,0.008076172,0.07698568,0,0,0,0.005706787,0.000375848,0,0,0,0.016312448,0,0,0,0.025800204,4.74E-05,0,0.001486206
14/3/2015,0.000360107,0.036479227,0.01573422,0.009073894,0.027089147,0.035071738,0.080405787,0.017614294,0.016265869,0.192836761,0.311214536,0.156785011,0.472022653,0.00598526,0.009979871,0.0860494,0.033561423,0.139770508,0.082524836,0.045095045,0.009910583,0.210048124,0.066806957,0.00520405,0.017897662,0.001080057,5.49E-05,0.031696521,0.024201311,0.01402087,0.041114543,0.127981082,0.010492961,0.023536095,0.016483083,0.016531372,0.00369408,0.034883387,0.023055227,0.137924805,1.196207643,0.003816151,0.188373908,0.211798102,0.100597382,0.458263189,0.105783559,0.019827316,0.027191162,0.014307925,0.128381342,0.111123219,0.053543091,0.009490967,0.097884595,0.00277274,0.102420047
15/3/2015,2.306420803,2.308940172,0.859927535,0.25390625,2.553731918,1.382864118,0.007568359,1.209913492,1.436138868,1.74704361,5.917860508,0.803347588,5.998128414,0.129463196,13.26300335,0.098220825,1.823818088,1.487304688,0.616168499,1.390312672,5.277244568,5.18234396,3.564331055,1.90263927,0.16801542,9.61636734,20.44309044,0.47835502,10.65217972,0.289877862,2.180544138,8.58707428,3.308659792,19.51452827,3.185004711,10.95709801,10.59797573,0.189051017,0.062813208,0.011528321,1.101745605,21.34057236,2.956276655,12.80963707,0.011383057,5.001103401,10.36525345,0.117677607,0.542423785,6.640946388,0.080859378,1.339939713,4.281324387,5.842665672,4.11510849,3.69925952,7.475674629
16/3/2015,0,0,0,0.019639757,1.259361029,1.907757044,1.24692893,1.904850721,1.941564918,3.199663877,0.1230257,1.382238388,8.449410439,0.408454895,3.643000364,0.046910603,0.571861565,2.986473083,1.130180001,1.890771151,0.001083374,12.98523521,0,0,0.746646643,1.951400042,0.000991821,0,2.177783251,2.023080587,0,0.036804199,2.673456907,0,1.160353661,0.716778576,3.470517159,1.880306482,1.709703922,0.055751953,0.023125542,0.000119164,3.823955297,4.33153677,0.063365936,0.000843249,0,1.631301165,0.921373665,1.599753976,1.345068336,0,2.297672272,2.126815081,5.277776718,0.506859183,0.276223749
17/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/3/2015,0,0,0,0,0.000285993,0,0,0,0,0,0,0,0,0,0.000159439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/3/2015,0,0.005278716,0,0,0,0,0,0,0,0,0,0.002063751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472359,0,0.000404759,0,0,0,0.001795719,0,0,0,0,0,0,0,0.018583985,0,0,0,0.000427246,0.023715973,0.001085783,0,0,0,0,0,0.023084369,0,0,0,0,0.001913452
20/3/2015,0,0,0,0,0,0,0,0.038472492,0,0.019939423,0,0.043292999,0,0,0,0,0,0,0,0.005484648,0,0,0,0,0,0.169810414,0,0,0,0.001082983,0,0,0,0,0.552623093,1.019497633,0,0.000466739,0.003824334,0,0,0,0.000341242,0.000878906,0,0,0,0.002926044,0,0,0,0,0,0,0.01140424,0,0
21/3/2015,1.160540819,2.102360964,0.676539361,1.844611287,0.117557198,1.392831683,2.014340162,0.504236281,0.79977417,0.718294799,1.370398641,0.601788521,0.720313668,0.567165375,0.04126101,1.314290404,0.07563556,1.365531921,1.50285542,0.316058487,0.897384644,0.553251743,3.260126591,0.780858099,0.44627291,2.351745605,0.167605594,8.686016083,0.084416851,1.357418776,0.509018481,0.033119604,0,1.487074614,0.214973003,0.808358788,0.035164971,0.412748456,0.303439498,17.17036057,12.02364063,0.263660252,3.72996664,0.024505615,16.82419205,0.052878931,3.704220533,0.394009262,0.415496826,0.091488488,1.913238525,5.001660824,0.000289917,0.093141258,1.222567916,0,0.415530384
22/3/2015,0.550872803,1.525228977,0.403564453,0.353169769,0.190492466,0.246079668,1.178492546,0.228022829,1.196719408,2.788447142,6.655385494,1.629421234,0.104422435,0.518211365,0.568079114,2.432566404,0.031634297,0.217941284,0.34896186,0.305378765,0.382019043,0.09182594,3.016317606,0.202855155,0.201635018,0.089063562,0.001809692,6.081694126,0.233583286,0.169439852,0.02567686,0.404814065,0.14199321,0.148456275,3.478142262,0.644308448,0.885544538,3.050138474,0.086942971,2.662675858,5.630682945,0.010794504,8.417865753,7.381353855,3.566066742,0.48658511,0.734358966,0.109970778,0.094770156,2.929266691,0.743048072,3.28467679,0,1.888747334,5.000021458,0.268973202,0.404388428
23/3/2015,0.007611084,0.002365525,0.029759457,0.007032606,0.021752929,0.133695155,0.219617337,1.611359715,0.156585693,0.477348328,0.286877692,0.625595093,0.192179367,0.012802124,0.057818979,0.026667276,0.00092457,0.188026428,0.209509805,0.001693371,0.000839233,0.312645316,0.085332453,0.007985968,0.013944738,0.003630265,0,0.487185836,0.024797712,0.348448128,0.003645272,0.129786447,0.004343668,0.00876324,2.578369141,4.822534084,0.064813524,0.427885175,1.063934326,0.231489256,0.020812988,0.000427246,1.643746138,0.041543581,0.125190735,0.136709109,0.010893169,0.751837432,0.048392158,0.160451785,0.28464967,0.003417969,0.000398636,0.061076917,0.783220351,0.000877744,0.525262475
24/3/2015,26.31380653,12.48190689,31.89963913,14.20452213,2.630712986,5.10279274,29.39009857,5.960842609,5.810272217,9.52152729,16.18610001,11.33143044,0.956275582,4.032009125,8.955113411,16.15325356,5.20452261,6.807395935,8.028781891,13.67452526,13.7890625,1.138468385,0.007305643,14.95971012,8.188138962,12.75417995,0.185498044,0.019242136,2.320260286,8.788303375,5.328518391,3.553283691,0.648554504,0.014667218,9.619564056,7.882021904,16.92654037,4.44325161,4.417074203,4.497402191,8.459777832,0.069957912,2.553383589,0.143914789,2.371131897,13.21732044,0.029104132,3.126696348,9.910208702,14.34203434,21.10408974,1.385929704,2.276866913,4.782242775,1.885664582,3.811029434,5.243322849
25/3/2015,8.795062065,8.101578712,1.420005441,33.90208054,12.78008842,14.06137753,25.61369896,5.507683754,18.12413979,4.116565704,0.317209661,3.487783432,2.047351599,27.56187057,18.44897461,37.90636826,34.41507721,17.03083801,23.00826454,10.80311489,26.50644684,5.980352402,11.75345516,5.212164402,52.17393494,2.887591839,19.48718262,2.212505102,13.35035229,17.04441833,1.743075609,0.678396106,4.34658289,24.0373745,4.325396538,2.068499804,26.770504,3.720598936,11.34919834,0.127939448,0.934895813,19.07662582,0.24138017,0.489846796,1.083457947,0.779504061,9.146985054,23.70565796,50.20480347,37.04288864,25.24945068,4.653594971,26.34686661,12.76732445,8.239106178,8.144955635,1.117959619
26/3/2015,0,0,0,0,0.002047294,0,0,0.051757813,0,0,0,0.023051262,0,0.044502258,0.009106695,0,0.390568495,0,0,0.016834348,0,0.000290644,0.001263162,0,0.043948904,0.004113239,0,0.030903064,0.010250418,0.031282865,0,0,0.033584595,0,0.348122984,0.335870355,0.015299479,0.015341366,0.071022436,0.008554688,0.003553602,0,0,0.057974242,0.006763458,0.000632838,0,0.097575173,0.078892298,0.010880319,0,0,0.780508041,0.007984363,0,0.001633417,0
27/3/2015,0,0.000524572,0,0,0.002263532,0,0,0,0.008532715,0,0,0,0,0.681858063,1.49E-05,0,0.164878562,0,0,0.309245259,0,0,0.009333071,0,0.087887034,0.169340715,0,0.004471628,0,0.017446665,0,0,0,0.000262921,0,0,0,0.000262092,0,0,0,0,1.94E-05,0,0.000629425,0,0.000289114,5.83E-05,0.015345982,0,0,0.008353097,0.210485458,0,9.62E-05,0,0
28/3/2015,0.029956054,0.062460411,0,0.005872938,0.567253768,0.001385029,0.376477689,0.247061267,1.131356835,0.054327648,0.183961213,0.014027596,0,5.136070251,2.070116997,0.099395752,1.576204062,0.037567139,0.015619692,0.607420444,0.050933838,0.000261579,0.764194667,0.001644737,2.461946487,3.354954004,0.287994385,1.123239636,0.686886132,1.229711294,0,0,0.5538432,0.245558515,0.003482594,0.309039295,1.623866439,0.015183393,0.514972866,0.717470706,0.093566895,0.146693632,0.187647045,0.003088379,0.748455048,0.000823975,0.125966921,0.532019794,0.71774292,0.249916479,0.35911864,0.084311351,1.354782104,3.192361832,0.082332835,0.993617475,0
29/3/2015,0.0050354,0.086128853,0.071102746,1.435384154,3.657669544,3.830941916,40.73141861,5.947217941,10.63706398,28.86626625,6.487896442,65.36855316,1.601847291,6.129425049,7.458574772,22.41543579,8.331007004,13.52464294,7.991455078,2.107309818,0.352905273,6.398211002,0.056651238,0.020546362,6.164837837,4.329618931,0.045367431,0.009849147,4.296578407,10.50929165,0.042385761,1.17740345,1.796432495,0.046630859,2.751371384,3.385128736,9.426478386,9.595983505,11.05029011,0.146171868,1.996398926,0.015183222,5.477619648,3.02987361,0.308109283,3.640732527,0.098687425,9.028198242,3.83477354,15.95906162,25.59810257,0.243068144,16.12537193,25.82135201,28.18673325,2.129644394,0.958953857
